Pokemon,X,Y,Z
Geodude,640,850,6
Rhyhorn,725,850,6
Jolteon,1301,850,6
Rhydon,412,851,6
Geodude,633,851,6
Geodude,658,851,6
Geodude,664,851,6
Rhydon,709,851,6
Electrode,1204,851,6
Electrode,1214,851,6
Electrode,1262,851,6
Electrode,1269,851,6
Outland Quagsire,1956,851,6
Rhydon,405,852,6
Outland Bellossom,1863,852,6
Outland Girafarig,1928,852,6
Outland Quagsire,1951,852,6
War Gyarados,2937,852,6
Geodude,620,853,6
Geodude,649,853,6
Electrode,1210,853,6
Electrode,1235,853,6
Jolteon,1281,853,6
Geodude,627,854,6
Electrode,1228,854,6
Electrode,1255,854,6
Jolteon,1306,854,6
Jolteon,1320,854,6
Outland Bellossom,1843,854,6
Outland Bellossom,1846,854,6
Outland Girafarig,1916,854,6
Outland Quagsire,1959,854,6
Rhydon,416,855,6
Pidgeot,518,855,6
Pidgeot,525,855,6
Pidgeot,542,855,6
Rhyhorn,704,855,6
Beedrill,1159,855,6
Electrode,1215,855,6
Jolteon,1274,855,6
Jolteon,1292,855,6
Outland Bellossom,1817,855,6
Outland Girafarig,1921,855,6
Outland Quagsire,1953,855,6
Hitmonlee,262,856,6
Rhydon,412,856,6
Rhyhorn,710,856,6
Venomoth,871,856,6
Venonat,879,856,6
Electrode,1225,856,6
Electrode,1238,856,6
Outland Bellossom,1864,856,6
Outland Quagsire,1963,856,6
Octopus Octillery,2904,856,6
War Gyarados,2915,856,6
Pidgeot,551,857,6
Geodude,659,857,6
Rhydon,731,857,6
Electrode,1208,857,6
Electrode,1232,857,6
Electrode,1263,857,6
Electrode,1269,857,6
Jolteon,1299,857,6
Pidgeot,538,858,6
Geodude,633,858,6
Geodude,644,858,6
Rhyhorn,716,858,6
Beedrill,1154,858,6
Jolteon,1286,858,6
Outland Bellossom,1861,858,6
Outland Quagsire,1951,858,6
Electrode,1211,859,6
Outland Bellossom,1842,859,6
Outland Girafarig,1923,859,6
Outland Quagsire,1968,859,6
Brave Blastoise,2882,859,6
Brave Blastoise,2893,859,6
Tyrogue,247,860,6
Pidgeot,513,860,6
Venonat,877,860,6
Jolteon,1278,860,6
Jolteon,1295,860,6
Jolteon,1318,860,6
Outland Bellossom,1818,860,6
War Gyarados,2926,860,6
Rhydon,404,861,6
Pidgeot,507,861,6
Jolteon,1270,861,6
Jolteon,1306,861,6
Outland Bellossom,1821,861,6
Outland Bellossom,1866,861,6
Outland Girafarig,1914,861,6
Hitmontop,277,862,6
Rhydon,421,862,6
Pidgeot,521,862,6
Pidgeot,543,862,6
Outland Girafarig,1907,862,6
Outland Quagsire,1976,862,6
Elder Tentacruel,2975,862,6
Elder Tentacruel,2986,862,6
Rhydon,711,863,6
Outland Quagsire,1947,863,6
Tyrogue,289,864,6
Hitmontop,304,864,6
Pidgeot,553,864,6
Geodude,629,864,6
Gloom,932,864,6
Jolteon,1283,864,6
Outland Bellossom,1833,864,6
Outland Bellossom,1862,864,6
Outland Quagsire,1963,864,6
Elder Tentacruel,2992,864,6
Geodude,643,865,6
Jolteon,1273,865,6
Jolteon,1313,865,6
Outland Bellossom,1866,865,6
Outland Quagsire,1971,865,6
Octopus Octillery,2915,865,6
Rhydon,410,866,6
Pidgeot,515,866,6
Butterfree,768,866,6
Venonat,876,866,6
Outland Girafarig,1887,866,6
Outland Girafarig,1909,866,6
Geodude,634,867,6
Butterfree,774,867,6
Venomoth,881,867,6
Gloom,952,867,6
Jolteon,1269,867,6
Jolteon,1289,867,6
Jolteon,1295,867,6
Jolteon,1302,867,6
Jolteon,1319,867,6
Outland Bellossom,1819,867,6
Outland Bellossom,1824,867,6
Outland Bellossom,1868,867,6
Outland Girafarig,1902,867,6
War Gyarados,2904,867,6
Rhydon,418,868,6
Pidgeot,545,868,6
Weepinbell,1042,868,6
Golem,1111,868,6
Outland Bellossom,1828,868,6
Outland Girafarig,1916,868,6
Outland Quagsire,1943,868,6
Pidgeot,551,869,6
Gloom,942,869,6
Golem,1104,869,6
Jolteon,1308,869,6
Outland Girafarig,1891,869,6
Outland Girafarig,1895,869,6
Outland Quagsire,1973,869,6
Elder Tentacruel,2964,869,6
Jolteon,1277,870,6
Jolteon,1315,870,6
Outland Quagsire,1966,870,6
War Gyarados,2931,870,6
Gloom,959,871,6
Weepinbell,1037,871,6
Graveler,1127,871,6
Outland Bellossom,1863,871,6
Outland Girafarig,1901,871,6
Metapod,770,872,6
Jolteon,1300,872,6
Outland Bellossom,1819,872,6
Outland Bellossom,1828,872,6
Outland Girafarig,1912,872,6
Outland Quagsire,1978,872,6
Pidgeot,543,873,6
Geodude,638,873,6
Gloom,936,873,6
Jolteon,1295,873,6
Jolteon,1320,873,6
Outland Bellossom,1823,873,6
Outland Girafarig,1905,873,6
Outland Quagsire,1945,873,6
Outland Quagsire,1948,873,6
Outland Quagsire,1970,873,6
Elder Tentacruel,2942,873,6
Elder Tentacruel,2953,873,6
Elder Tentacruel,2975,873,6
Elder Tentacruel,2986,873,6
Butterfree,771,874,6
Gloom,943,874,6
Graveler,1103,874,6
Outland Quagsire,1984,874,6
Elder Tentacruel,2995,874,6
Hitmontop,293,875,6
Geodude,645,875,6
Gloom,964,875,6
Golem,1117,875,6
Golem,1128,875,6
Jolteon,1305,875,6
Outland Bellossom,1832,875,6
Outland Bellossom,1859,875,6
Outland Girafarig,1914,875,6
Metapod,776,876,6
Gloom,955,876,6
Weepinbell,1039,876,6
Golem,1095,876,6
Golem,1108,876,6
Jolteon,1279,876,6
Outland Bellossom,1828,876,6
Outland Girafarig,1902,876,6
Outland Girafarig,1917,876,6
Pidgeot,553,877,6
Venomoth,835,877,6
Gloom,947,877,6
Golem,1087,877,6
Jolteon,1285,877,6
Jolteon,1291,877,6
Jolteon,1318,877,6
Outland Bellossom,1822,877,6
Outland Bellossom,1858,877,6
Outland Quagsire,1951,877,6
Outland Quagsire,1957,877,6
Outland Quagsire,1961,877,6
Outland Quagsire,1966,877,6
Metapod,746,878,6
Golem,1133,878,6
Jolteon,1299,878,6
Outland Quagsire,1946,878,6
Outland Quagsire,1982,878,6
Octopus Octillery,2904,878,6
Pidgeot,503,879,6
Outland Piloswine,1793,879,6
Graveler,1126,880,6
Outland Bellossom,1826,880,6
Pidgeot,513,881,6
Gloom,979,881,6
Graveler,1114,881,6
Jolteon,1306,881,6
Outland Bellossom,1829,881,6
Outland Bellossom,1833,881,6
Outland Bellossom,1851,881,6
Outland Bellossom,1854,881,6
Outland Quagsire,1944,881,6
Outland Quagsire,1959,881,6
Butterfree,769,882,6
Metapod,776,882,6
Gloom,967,882,6
Gloom,974,882,6
Jolteon,1312,882,6
Outland Piloswine,1800,882,6
Outland Girafarig,1899,882,6
Outland Girafarig,1919,882,6
Elder Blastoise,2997,882,6
Butterfree,737,883,6
Gloom,944,883,6
Jolteon,1316,883,6
Outland Bellossom,1836,883,6
Outland Bellossom,1848,883,6
Butterfree,755,884,6
Butterfree,783,884,6
Graveler,1087,884,6
Outland Bellossom,1841,884,6
Outland Quagsire,1983,884,6
Elder Tentacruel,2986,884,6
Butterfree,747,885,6
Graveler,1110,885,6
Golem,1136,885,6
Outland Bellossom,1844,885,6
Outland Girafarig,1901,885,6
Outland Girafarig,1921,885,6
Pidgeot,500,886,6
Pidgeot,504,886,6
Pidgeot,510,886,6
Butterfree,776,886,6
Golem,1084,886,6
Outland Bellossom,1848,886,6
Tangela,447,887,6
Pidgeot,533,887,6
Butterfree,742,887,6
Metapod,785,887,6
Outland Piloswine,1796,887,6
Outland Quagsire,1960,887,6
Pidgeot,539,888,6
Metapod,760,888,6
Butterfree,766,888,6
Gloom,983,888,6
Outland Quagsire,1943,888,6
Octopus Octillery,2885,888,6
Brave Blastoise,2896,888,6
Pidgeot,528,889,6
Gloom,920,889,6
Gloom,967,889,6
Outland Piloswine,1787,889,6
Outland Piloswine,1803,889,6
Outland Girafarig,1897,889,6
Brave Blastoise,2902,889,6
Tangela,432,890,6
Tangela,440,890,6
Butterfree,755,890,6
Gloom,951,890,6
Golem,1112,890,6
Outland Quagsire,1980,890,6
Butterfree,784,891,6
Vileplume,1003,891,6
Weepinbell,1050,891,6
Graveler,1119,891,6
Outland Girafarig,1923,891,6
Outland Girafarig,1928,891,6
Outland Quagsire,1954,891,6
Tangela,453,892,6
Butterfree,748,892,6
Weepinbell,1056,892,6
Golem,1144,892,6
Outland Quagsire,1942,892,6
Tangela,423,893,6
Pidgeot,496,893,6
Pidgeot,506,893,6
Pidgeot,524,893,6
Pidgeot,539,893,6
Golem,1082,893,6
Graveler,1090,893,6
Outland Piloswine,1809,893,6
Outland Girafarig,1919,893,6
Outland Quagsire,1947,893,6
Outland Quagsire,1960,893,6
Elder Tentacruel,2997,893,6
Pidgeot,513,894,6
Pidgeot,532,894,6
Gloom,969,894,6
Outland Girafarig,1899,894,6
Outland Girafarig,1903,894,6
Outland Girafarig,1925,894,6
Metapod,746,895,6
Gloom,986,895,6
Outland Girafarig,1928,895,6
Outland Quagsire,1964,895,6
Outland Quagsire,1967,895,6
Outland Quagsire,1976,895,6
Elder Blastoise,2984,895,6
Tangela,429,896,6
Metapod,762,896,6
Gloom,977,896,6
Vileplume,1009,896,6
Weepinbell,1051,896,6
Golem,1086,896,6
Golem,1112,896,6
Outland Girafarig,1916,896,6
Gloom,923,897,6
Graveler,1152,897,6
Outland Piloswine,1780,897,6
Outland Piloswine,1812,897,6
Tangela,421,898,6
Vileplume,1002,898,6
Weepinbell,1054,898,6
Golem,1094,898,6
Golem,1119,898,6
Golem,1127,898,6
Golem,1144,898,6
Outland Girafarig,1897,898,6
Tangela,409,899,6
Tangela,452,899,6
Pidgeot,501,899,6
Outland Girafarig,1902,899,6
Outland Girafarig,1911,899,6
Outland Quagsire,1962,899,6
Outland Quagsire,1972,899,6
Octopus Octillery,2884,899,6
War Gyarados,2895,899,6
Gloom,968,900,6
Graveler,1081,900,6
Graveler,1086,900,6
Outland Quagsire,1978,900,6
Elder Blastoise,3006,900,6
Gloom,928,901,6
Vileplume,1013,901,6
Gloom,916,902,6
Elder Blastoise,2976,902,6
Elder Tentacruel,3063,902,6
Tangela,456,903,6
Pidgeot,505,903,6
Golem,1098,903,6
Golem,1112,903,6
Golem,1121,903,6
Golem,1132,903,6
Graveler,1139,903,6
Outland Piloswine,1784,903,6
Outland Piloswine,1838,903,6
Tangela,411,904,6
Gloom,933,904,6
Golem,1079,904,6
Graveler,1146,904,6
Outland Girafarig,1898,904,6
Elder Tentacruel,3031,904,6
Graveler,1118,905,6
Golem,1150,905,6
Elder Tentacruel,3042,905,6
Tangela,450,906,6
Gloom,920,906,6
Gloom,969,906,6
Golem,1105,906,6
Brave Blastoise,2880,906,6
Brave Blastoise,2898,906,6
Elder Blastoise,2967,906,6
Elder Tentacruel,3035,906,6
Vileplume,1009,907,6
Vileplume,1019,907,6
Elder Tentacruel,3052,907,6
Elder Tentacruel,3070,907,6
Tangela,404,908,6
Outland Quagsire,1983,908,6
Pidgeot,503,909,6
Gloom,936,909,6
Golem,1085,909,6
Golem,1140,909,6
Outland Quagsire,1956,909,6
Elder Tentacruel,3061,909,6
Vileplume,912,910,6
Golem,1103,910,6
Golem,1157,910,6
Outland Piloswine,1838,910,6
Bisharp,2327,910,6
Bisharp,2342,910,6
Bisharp,2358,910,6
Bisharp,2375,910,6
Elder Tentacruel,2985,910,6
Elder Tentacruel,3046,910,6
Gloom,905,911,6
Outland Piloswine,1785,911,6
Bisharp,2363,911,6
Bisharp,2389,911,6
Elder Tentacruel,3032,911,6
Tangela,449,912,6
Vileplume,897,912,6
Gloom,1006,912,6
Outland Piloswine,1861,912,6
Outland Girafarig,1901,912,6
Vileplume,999,913,6
Graveler,1141,913,6
Haunter,1232,913,6
Outland Girafarig,1897,913,6
Outland Quagsire,1955,913,6
Outland Quagsire,1986,913,6
Bisharp,2331,913,6
Bisharp,2346,913,6
Bisharp,2380,913,6
Elder Tentacruel,3051,913,6
Elder Tentacruel,3054,913,6
Elder Tentacruel,3056,913,6
Tangela,410,914,6
Golem,1088,914,6
Golem,1098,914,6
Haunter,1260,914,6
Bisharp,2323,914,6
Bisharp,2337,914,6
Bisharp,2354,914,6
Bisharp,2366,914,6
Elder Tentacruel,3065,914,6
Elder Tentacruel,3071,914,6
Haunter,1199,915,6
Outland Piloswine,1852,915,6
Bisharp,2360,915,6
Bisharp,2371,915,6
Gloom,934,916,6
Haunter,1207,916,6
Gastly,1222,916,6
Haunter,1258,916,6
Haunter,1265,916,6
Outland Quagsire,1987,916,6
Bisharp,2342,916,6
Elder Tentacruel,3029,916,6
Vileplume,1022,917,6
Graveler,1091,917,6
Outland Piloswine,1781,917,6
Outland Piloswine,1842,917,6
Outland Girafarig,1900,917,6
Bisharp,2327,917,6
Elder Tentacruel,3042,917,6
Elder Tentacruel,3047,917,6
Tangela,442,918,6
Gloom,911,918,6
Vileplume,1003,918,6
Haunter,1228,918,6
Outland Girafarig,1896,918,6
Outland Quagsire,1958,918,6
Outland Quagsire,1981,918,6
Bisharp,2392,918,6
Tangela,408,919,6
Haunter,1202,919,6
Outland Piloswine,1861,919,6
Golem,1138,920,6
Haunter,1209,920,6
Haunter,1214,920,6
Gastly,1240,920,6
Haunter,1263,920,6
Outland Piloswine,1848,920,6
Outland Piloswine,1857,920,6
Bisharp,2358,920,6
Bisharp,2374,920,6
Gloom,930,921,6
Vileplume,993,921,6
Golem,1097,921,6
Outland Quagsire,1964,921,6
Outland Quagsire,1974,921,6
Elder Tentacruel,2980,921,6
Elder Tentacruel,2991,921,6
Tangela,420,922,6
Haunter,1269,922,6
Outland Girafarig,1890,922,6
Outland Girafarig,1895,922,6
Bisharp,2325,922,6
Tangela,433,923,6
Outland Piloswine,1788,923,6
Bisharp,2341,923,6
Elder Tentacruel,3019,923,6
Tangela,414,924,6
Vileplume,944,924,6
Gloom,1022,924,6
Golem,1101,924,6
Haunter,1193,924,6
Haunter,1198,924,6
Outland Quagsire,1969,924,6
Outland Quagsire,1974,924,6
Outland Quagsire,1980,924,6
Bisharp,2390,924,6
Tangela,440,925,6
Gloom,987,925,6
Haunter,1236,925,6
Haunter,1265,925,6
Haunter,1279,925,6
Bisharp,2360,925,6
Elder Tentacruel,3008,925,6
Golem,1137,926,6
Golem,1150,926,6
Haunter,1184,926,6
Haunter,1207,926,6
Haunter,1228,926,6
Outland Girafarig,1889,926,6
Tangela,421,927,6
Gloom,924,927,6
Vileplume,1000,927,6
Bisharp,2327,927,6
Bisharp,2372,927,6
Elder Blastoise,2997,927,6
Graveler,1106,928,6
Haunter,1216,928,6
Gastly,1222,928,6
Haunter,1241,928,6
Outland Girafarig,1894,928,6
Bisharp,2346,928,6
Bisharp,2355,928,6
Bisharp,2385,928,6
Haunter,1195,929,6
Bisharp,2322,929,6
Bisharp,2339,929,6
Bisharp,2378,929,6
Vileplume,981,930,6
Haunter,1229,930,6
Haunter,1274,930,6
Outland Piloswine,1789,930,6
Outland Piloswine,1794,930,6
Outland Piloswine,1856,930,6
Bisharp,2333,930,6
Bisharp,2366,930,6
Golem,1112,931,6
Graveler,1135,931,6
Graveler,1143,931,6
Gastly,1189,931,6
Gastly,1207,931,6
Outland Girafarig,1890,931,6
Bisharp,2359,932,6
Vileplume,1020,933,6
Outland Piloswine,1850,933,6
Bisharp,2327,933,6
Bisharp,2344,933,6
Bisharp,2352,933,6
Bisharp,2374,933,6
Golem,1147,934,6
Golem,1153,934,6
Haunter,1225,934,6
Haunter,1239,934,6
Outland Girafarig,1886,934,6
Vileplume,893,935,6
Golem,1135,935,6
Gastly,1217,935,6
Graveler,1118,936,6
Golem,1125,936,6
Haunter,1185,936,6
Outland Piloswine,1787,936,6
Outland Piloswine,1794,936,6
Outland Girafarig,1889,936,6
Gloom,984,937,6
Vileplume,1010,937,6
Graveler,1140,937,6
Haunter,1195,937,6
Haunter,1206,937,6
Haunter,1219,937,6
Haunter,1243,937,6
Haunter,1228,938,6
Gastly,1244,939,6
Gloom,882,940,6
Haunter,1192,940,6
Gastly,1210,940,6
Outland Piloswine,1798,940,6
Outland Piloswine,1856,940,6
Vileplume,1000,941,6
Golem,1117,941,6
Golem,1157,941,6
Gloom,1005,942,6
Vileplume,1016,942,6
Golem,1153,942,6
Haunter,1217,942,6
Haunter,1237,942,6
Outland Piloswine,1794,942,6
Outland Piloswine,1824,942,6
Gloom,889,943,6
Outland Piloswine,1849,943,6
Vileplume,988,944,6
Golem,1125,944,6
Haunter,1246,944,6
Graveler,1119,945,6
Gastly,1192,945,6
Haunter,1208,945,6
Haunter,1223,945,6
Outland Piloswine,1809,945,6
Gloom,882,946,6
Vileplume,996,946,6
Outland Piloswine,1817,946,6
Golem,1157,947,6
Haunter,1235,947,6
Fearow,487,948,6
Gastly,1229,948,6
Outland Piloswine,1828,948,6
Vileplume,1020,949,6
Golem,1125,949,6
Haunter,1192,949,6
Outland Piloswine,1823,949,6
Outland Piloswine,1845,949,6
Fearow,483,950,6
Haunter,1220,950,6
Outland Piloswine,1812,950,6
Golem,1118,951,6
Golem,1150,951,6
Haunter,1208,951,6
Haunter,1229,951,6
Haunter,1235,951,6
Outland Piloswine,1840,951,6
Fearow,489,952,6
Outland Piloswine,1805,952,6
Graveler,1122,953,6
Golem,1128,953,6
Haunter,1194,953,6
Haunter,1200,954,6
Haunter,1215,954,6
Haunter,1224,954,6
Haunter,1274,954,6
Golem,1149,955,6
Gastly,1212,955,6
Fearow,488,956,6
Golem,1100,956,6
Golem,1114,956,6
Outland Piloswine,1806,956,6
Fearow,546,957,6
Golem,1109,957,6
Golem,1135,957,6
Haunter,1207,957,6
Fearow,483,958,6
Golem,1143,958,6
Golem,1155,958,6
Gastly,1202,958,6
Haunter,1270,958,6
Haunter,1276,958,6
Graveler,1105,960,6
Graveler,1139,960,6
Haunter,1196,960,6
Haunter,1272,960,6
Fearow,489,961,6
Fearow,552,962,6
Golem,1114,962,6
Golem,1143,962,6
Butterfree,458,963,6
Butterfree,423,964,6
Golem,1108,964,6
Golem,1138,964,6
Butterfree,432,965,6
Butterfree,450,965,6
Fearow,547,965,6
Haunter,1197,965,6
Butterfree,428,966,6
Butterfree,463,966,6
Butterfree,417,967,6
Butterfree,443,967,6
Fearow,486,967,6
Fearow,494,967,6
Golem,1145,967,6
Golem,1157,967,6
Butterfree,456,968,6
Graveler,1153,968,6
Butterfree,436,969,6
Butterfree,468,969,6
Graveler,1115,969,6
Graveler,1143,969,6
Butterfree,413,970,6
Butterfree,451,970,6
Fearow,499,970,6
Fearow,543,970,6
Golem,1110,970,6
Haunter,1268,970,6
Fearow,507,971,6
Fearow,551,971,6
Golem,1123,972,6
Golem,1136,972,6
Golem,1152,972,6
Butterfree,464,973,6
Fearow,494,973,6
Fearow,536,973,6
Butterfree,440,974,6
Fearow,528,974,6
Golem,1142,974,6
Graveler,1147,974,6
Butterfree,417,975,6
Butterfree,471,975,6
Fearow,500,975,6
Fearow,547,975,6
Golem,1116,975,6
Haunter,1263,975,6
Haunter,1269,975,6
Fearow,541,976,6
Fearow,554,976,6
Golem,1128,976,6
Haunter,1257,976,6
Butterfree,433,977,6
Fearow,513,977,6
Graveler,1120,977,6
Butterfree,413,978,6
Fearow,534,978,6
Butterfree,420,979,6
Butterfree,426,980,6
Butterfree,444,980,6
Butterfree,467,980,6
Fearow,508,980,6
Fearow,514,980,6
Fearow,523,980,6
Butterfree,439,981,6
Fearow,531,981,6
Haunter,1262,981,6
Haunter,1267,981,6
Butterfree,415,982,6
Aegislash,2476,982,6
Elder Tangela,3092,982,6
Elder Tangela,3120,982,6
Elder Venusaur,3174,982,6
Butterfree,430,983,6
Butterfree,473,983,6
Butterfree,422,984,6
Butterfree,444,984,6
Elder Tangela,3105,984,6
Elder Venusaur,3152,984,6
Elder Venusaur,3180,984,6
Butterfree,451,985,6
Spearow,882,985,6
Aegislash,2482,985,6
Elder Tangela,3163,985,6
Butterfree,467,986,6
Spearow,875,986,6
Victreebel,596,987,6
Aegislash,2470,987,6
Aegislash,2476,987,6
Fearow,523,988,6
Aegislash,2488,988,6
Elder Tangela,3130,988,6
Elder Venusaur,3141,988,6
Butterfree,457,989,6
Butterfree,472,989,6
Victreebel,591,989,6
Spearow,880,990,6
Aegislash,2465,990,6
Aegislash,2480,990,6
Elder Tangela,3151,990,6
Butterfree,451,991,6
Victreebel,603,991,6
Aegislash,2459,991,6
Aegislash,2471,991,6
Elder Venusaur,3095,991,6
Elder Venusaur,3119,991,6
Butterfree,464,992,6
Victreebel,595,992,6
Elder Venusaur,3085,992,6
Elder Venusaur,3149,992,6
Victreebel,588,993,6
Victreebel,600,993,6
Aegislash,2496,993,6
Butterfree,458,994,6
Victreebel,611,994,6
Aegislash,2463,994,6
Elder Tangela,3171,994,6
Elder Tangela,3108,995,6
Elder Venusaur,3162,995,6
Beedrill,389,996,6
Victreebel,545,996,6
Victreebel,554,996,6
Victreebel,591,996,6
Aegislash,2491,996,6
Beedrill,397,997,6
Beedrill,405,997,6
Victreebel,586,997,6
Victreebel,605,997,6
Spearow,876,997,6
Aegislash,2456,998,6
Aegislash,2461,998,6
Brave Venusaur,2981,998,6
Brave Venusaur,2992,998,6
Elder Venusaur,3003,998,6
Brave Venusaur,3014,998,6
Victreebel,549,999,6
Aegislash,2498,999,6
Elder Tangela,2970,999,6
Victreebel,555,1000,6
Victreebel,559,1000,6
Victreebel,611,1000,6
Beedrill,402,1001,6
Beedrill,408,1001,6
Beedrill,413,1001,6
Victreebel,617,1001,6
Elder Tangela,3101,1001,6
Elder Tangela,3177,1001,6
Victreebel,591,1002,6
Aegislash,2490,1002,6
Elder Tangela,3081,1002,6
Beedrill,389,1003,6
Beedrill,395,1003,6
Victreebel,544,1003,6
Spearow,878,1003,6
Spearow,883,1003,6
Brave Venusaur,3025,1003,6
Elder Tangela,3092,1003,6
Victreebel,539,1004,6
Victreebel,612,1004,6
Spearow,895,1004,6
Aegislash,2462,1004,6
Aegislash,2484,1004,6
Brave Venusaur,3001,1004,6
Elder Tangela,3071,1004,6
Beedrill,436,1005,6
Spearow,866,1005,6
Aegislash,2454,1005,6
Beedrill,383,1006,6
Beedrill,411,1006,6
Victreebel,559,1006,6
Victreebel,589,1006,6
Aegislash,2495,1006,6
Aegislash,2501,1006,6
Elder Venusaur,3060,1006,6
Spearow,874,1007,6
Beedrill,427,1008,6
Victreebel,596,1008,6
Aegislash,2466,1008,6
Aegislash,2479,1008,6
Beedrill,438,1009,6
Victreebel,544,1009,6
Victreebel,617,1009,6
Spearow,892,1009,6
Beedrill,457,1010,6
Spearow,882,1010,6
Aegislash,2458,1010,6
Brave Venusaur,2964,1010,6
Brave Venusaur,2975,1010,6
Brave Venusaur,2997,1010,6
Brave Venusaur,3019,1010,6
Beedrill,387,1011,6
Beedrill,450,1011,6
Aegislash,2505,1011,6
Beedrill,380,1012,6
Beedrill,432,1012,6
Victreebel,594,1012,6
Aegislash,2475,1012,6
Elder Tangela,3049,1012,6
Elder Venusaur,3071,1012,6
Beedrill,442,1013,6
Victreebel,605,1013,6
Beedrill,424,1014,6
Aegislash,2470,1014,6
Elder Tangela,3028,1014,6
Victreebel,556,1015,6
Victreebel,567,1015,6
Victreebel,616,1015,6
Aegislash,2454,1015,6
Victreebel,548,1016,6
Aegislash,2501,1016,6
Beedrill,452,1018,6
Beedrill,463,1018,6
Victreebel,599,1018,6
Victreebel,609,1018,6
Meowth,1103,1018,6
Aegislash,2457,1018,6
Aegislash,2475,1018,6
Brave Venusaur,2978,1018,6
Elder Tangela,3052,1018,6
Beedrill,387,1019,6
Victreebel,562,1019,6
Oddish,824,1019,6
Beedrill,425,1020,6
Aegislash,2470,1020,6
Brave Venusaur,2967,1021,6
Brave Venusaur,2989,1021,6
Brave Venusaur,3000,1021,6
Brave Venusaur,3019,1021,6
Beedrill,459,1022,6
Victreebel,617,1022,6
Aegislash,2503,1022,6
Victreebel,566,1023,6
Victreebel,602,1023,6
Gloom,824,1023,6
Aegislash,2453,1023,6
Beedrill,381,1024,6
Victreebel,623,1024,6
Oddish,820,1024,6
Oddish,831,1024,6
Victreebel,553,1025,6
Meowth,1112,1025,6
Aegislash,2467,1025,6
Aegislash,2477,1025,6
Victreebel,597,1026,6
Aegislash,2451,1026,6
Aegislash,2486,1026,6
Beedrill,463,1027,6
Oddish,826,1027,6
Aegislash,2498,1027,6
Beedrill,386,1028,6
Victreebel,545,1028,6
Victreebel,619,1028,6
Aegislash,2471,1028,6
Aegislash,2491,1028,6
Brave Venusaur,3012,1028,6
Victreebel,574,1029,6
Gloom,824,1029,6
Brave Venusaur,2978,1029,6
Victreebel,535,1030,6
Victreebel,600,1030,6
Aegislash,2454,1030,6
Victreebel,551,1031,6
Aegislash,2460,1031,6
Aegislash,2481,1031,6
Brave Venusaur,3022,1031,6
Beedrill,459,1032,6
Victreebel,530,1032,6
Aegislash,2466,1032,6
Aegislash,2488,1032,6
Brave Venusaur,2989,1032,6
Beedrill,380,1033,6
Victreebel,569,1033,6
Aegislash,2495,1033,6
Brave Venusaur,2967,1033,6
Beedrill,465,1034,6
Victreebel,542,1034,6
Victreebel,596,1034,6
Beedrill,386,1035,6
Victreebel,522,1035,6
Victreebel,617,1035,6
Victreebel,533,1036,6
Victreebel,621,1036,6
Beedrill,380,1037,6
Beedrill,405,1037,6
Victreebel,601,1037,6
Aegislash,2459,1037,6
Aegislash,2467,1037,6
Brave Venusaur,3028,1037,6
Victreebel,510,1038,6
Victreebel,527,1038,6
Victreebel,575,1038,6
Beedrill,460,1039,6
Victreebel,517,1040,6
Brave Venusaur,2978,1040,6
Beedrill,388,1041,6
Beedrill,397,1041,6
Victreebel,570,1041,6
Brave Venusaur,2989,1041,6
Beedrill,466,1042,6
Victreebel,509,1042,6
Victreebel,597,1042,6
Victreebel,616,1042,6
Brave Venusaur,2967,1042,6
Brave Venusaur,3000,1042,6
Brave Venusaur,3011,1042,6
Beedrill,402,1043,6
Brave Venusaur,3022,1043,6
Victreebel,601,1044,6
Beedrill,394,1045,6
Beedrill,460,1045,6
Victreebel,575,1045,6
Tangela,879,1045,6
Tangela,886,1045,6
Victreebel,616,1047,6
Victreebel,508,1048,6
Victreebel,571,1048,6
Victreebel,609,1048,6
Beedrill,444,1049,6
Beedrill,451,1049,6
Victreebel,516,1049,6
Tangela,873,1049,6
Beedrill,438,1050,6
Beedrill,458,1050,6
Victreebel,549,1050,6
Victreebel,598,1050,6
Tangela,883,1050,6
Brave Venusaur,2978,1051,6
Beedrill,421,1052,6
Beedrill,447,1052,6
Weepinbell,540,1052,6
Victreebel,574,1052,6
Victreebel,612,1052,6
Brave Venusaur,2989,1052,6
Victreebel,511,1053,6
Victreebel,523,1053,6
Victreebel,555,1053,6
Weepinbell,565,1053,6
Brave Venusaur,2967,1053,6
Brave Venusaur,3000,1053,6
Brave Venusaur,3011,1053,6
Victreebel,531,1054,6
Victreebel,602,1054,6
Tangela,879,1054,6
Sandslash,1135,1054,6
Brave Venusaur,3022,1054,6
Beedrill,422,1055,6
Beedrill,431,1055,6
Beedrill,440,1055,6
Beedrill,454,1055,6
Victreebel,544,1055,6
Victreebel,551,1055,6
Brave Venusaur,3033,1055,6
Brave Venusaur,3044,1055,6
Beedrill,462,1056,6
Victreebel,569,1056,6
Tangela,874,1056,6
Beedrill,433,1057,6
Victreebel,518,1057,6
Sandslash,1165,1057,6
Sandslash,1169,1057,6
Weepinbell,528,1058,6
Victreebel,536,1058,6
Victreebel,560,1058,6
Tangela,883,1058,6
Beedrill,427,1059,6
Sandslash,1132,1059,6
Sandslash,1139,1060,6
Sandslash,1164,1060,6
Sandslash,1156,1061,6
Brave Venusaur,2978,1062,6
Sandslash,1141,1063,6
Sandslash,1155,1064,6
